1 second data,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,T11
6388.00,415.40,349.60,343.70,306.90,218.60,76.50,48.40,26.50,73.10,84.20,56.80
6389.00,415.40,350.00,343.60,306.80,218.60,76.60,48.40,26.50,73.20,84.30,56.80
6390.00,415.30,350.10,343.60,306.70,218.60,76.70,48.40,26.50,73.20,84.30,56.70
6391.00,415.40,350.20,343.40,306.70,218.50,76.80,48.40,26.40,73.40,84.30,56.70
6392.00,415.60,350.10,343.30,306.60,218.50,76.80,48.40,26.40,73.40,84.30,56.70
6393.00,415.60,349.80,343.30,306.60,218.40,76.90,48.40,26.40,73.40,84.30,56.60
6394.00,415.40,349.80,343.30,306.50,218.40,76.90,48.40,26.40,73.50,84.40,56.60
6395.00,415.40,350.00,343.20,306.50,218.30,76.90,48.40,26.40,73.60,84.40,56.60
6396.00,415.30,350.30,343.20,306.40,218.30,76.90,48.40,26.50,73.60,84.50,56.60
6397.00,415.40,350.60,343.10,306.40,218.30,76.90,48.30,26.50,73.70,84.60,56.70
6398.00,415.30,350.50,343.10,306.30,218.20,76.90,48.30,26.50,73.70,84.60,56.70
6399.00,415.20,350.50,343.10,306.30,218.20,76.90,48.30,26.50,73.70,84.70,56.70
6400.00,415.00,351.00,343.00,306.20,218.20,76.90,48.30,26.50,73.70,84.70,56.70
6401.00,414.90,351.60,343.00,306.20,218.20,76.90,48.30,26.50,73.70,84.80,56.70
6402.00,414.80,352.00,342.90,306.20,218.20,77.00,48.20,26.50,73.70,84.90,56.70
6403.00,414.80,352.10,342.80,306.10,218.10,77.00,48.20,26.50,73.70,84.90,56.70
6404.00,414.60,352.20,342.80,306.10,218.10,77.00,48.20,26.50,73.70,84.90,56.70
6405.00,414.60,352.20,342.70,306.00,218.10,77.00,48.20,26.50,73.70,84.90,56.70
6406.00,414.80,352.60,342.60,305.90,218.00,76.80,48.20,26.40,73.70,85.00,56.60
6407.00,414.80,352.60,342.60,305.90,218.00,76.80,48.30,26.40,73.70,85.00,56.60
6408.00,414.50,352.40,342.50,305.90,217.90,76.80,48.30,26.40,73.70,85.00,56.60
6409.00,414.50,352.30,342.50,305.80,217.90,76.80,48.30,26.40,73.70,85.00,56.60
6410.00,414.40,352.30,342.40,305.80,217.80,76.80,48.30,26.40,73.70,85.00,56.60
6411.00,414.40,351.90,342.30,305.80,217.80,76.80,48.30,26.40,73.70,84.90,56.60
6412.00,414.40,351.60,342.30,305.70,217.70,76.80,48.30,26.40,73.80,84.90,56.60
6413.00,414.30,350.90,342.20,305.70,217.60,76.80,48.40,26.40,73.70,84.80,56.60
6414.00,414.30,350.70,342.10,305.60,217.50,76.80,48.40,26.50,73.80,84.80,56.60
6415.00,414.40,350.80,342.00,305.60,217.40,76.90,48.40,26.40,73.80,84.80,56.60
6416.00,414.20,350.70,342.00,305.50,217.30,76.90,48.50,26.40,73.70,84.70,56.60
6417.00,414.00,350.40,341.90,305.50,217.30,76.90,48.50,26.40,73.70,84.70,56.60
6418.00,413.90,350.00,341.80,305.40,217.30,76.90,48.50,26.40,73.60,84.60,56.60
6419.00,413.90,349.60,341.70,305.40,217.20,76.80,48.60,26.50,73.60,84.60,56.60
6420.00,413.70,349.60,341.60,305.30,217.20,76.80,48.60,26.50,73.50,84.60,56.60
6421.00,413.50,349.80,341.50,305.30,217.20,76.80,48.60,26.50,73.40,84.60,56.70
6422.00,413.10,349.20,341.50,305.30,217.10,76.80,48.60,26.50,73.40,84.60,56.80
6423.00,413.10,349.00,341.60,305.30,217.10,76.70,48.60,26.50,73.30,84.60,56.80
6424.00,412.90,348.50,341.50,305.30,217.00,76.60,48.60,26.60,73.20,84.60,56.90
6425.00,412.60,348.10,341.60,305.20,217.00,76.60,48.60,26.60,73.20,84.60,57.00
6426.00,412.50,347.40,341.70,305.20,217.00,76.50,48.70,26.60,73.20,84.60,57.00
6427.00,412.40,347.00,341.70,305.20,217.10,76.50,48.70,26.70,73.20,84.70,57.10
6428.00,412.30,347.20,341.70,305.20,217.10,76.50,48.70,26.70,73.20,84.80,57.20
6429.00,412.10,347.40,341.70,305.10,217.30,76.40,48.70,26.80,73.20,84.90,57.20
6430.00,412.00,347.90,341.60,305.10,217.20,76.40,48.60,26.80,73.20,85.00,57.30
6431.00,411.90,349.10,341.60,305.10,217.20,76.40,48.60,26.80,73.20,85.10,57.30
6432.00,411.50,349.40,341.60,305.00,217.20,76.40,48.50,26.80,73.20,85.20,57.30
6433.00,411.50,349.70,341.60,305.00,217.20,76.30,48.40,26.80,73.30,85.30,57.40
6434.00,411.40,350.40,341.50,304.90,217.10,76.30,48.40,26.80,73.40,85.30,57.40
6435.00,411.40,350.70,341.50,304.90,217.10,76.40,48.40,26.80,73.40,85.40,57.40
6436.00,411.40,350.50,341.40,304.90,217.10,76.40,48.40,26.80,73.50,85.40,57.40
6437.00,411.60,350.50,341.30,304.80,217.10,76.50,48.40,26.80,73.50,85.40,57.30
6438.00,411.80,350.70,341.20,304.70,217.10,76.60,48.40,26.70,73.60,85.50,57.30
6439.00,411.70,350.90,341.10,304.70,217.10,76.80,48.40,26.70,73.70,85.50,57.20
6440.00,411.80,350.90,341.00,304.60,217.10,76.80,48.40,26.70,73.70,85.60,57.20
6441.00,411.70,351.00,340.80,304.50,217.00,76.90,48.40,26.60,73.70,85.60,57.10
6442.00,411.60,351.20,340.70,304.50,216.90,77.00,48.40,26.60,73.70,85.60,57.00
6443.00,411.60,351.40,340.60,304.40,216.80,77.00,48.40,26.60,73.70,85.50,57.00
6444.00,411.50,350.80,340.50,304.40,216.70,77.10,48.40,26.60,73.80,85.50,56.90
6445.00,411.40,350.70,340.30,304.30,216.40,77.10,48.50,26.60,73.80,85.40,56.90
6446.00,411.40,350.50,340.20,304.30,216.20,77.10,48.50,26.60,73.80,85.30,56.90
6447.00,411.30,350.10,340.20,304.20,216.20,77.20,48.60,26.50,73.90,85.30,56.90
6448.00,411.20,349.40,340.10,304.20,216.10,77.20,48.60,26.50,73.90,85.20,56.90
6449.00,411.20,348.50,340.00,304.10,216.00,77.20,48.60,26.50,73.90,85.10,56.90
6450.00,411.10,348.20,339.90,304.10,215.90,77.20,48.60,26.50,73.80,85.10,56.90
6451.00,411.00,348.30,339.90,304.00,215.90,77.20,48.60,26.60,73.90,85.10,56.80
6452.00,411.00,348.40,339.80,304.00,215.80,77.20,48.70,26.50,73.90,85.10,56.90
6453.00,411.00,348.30,339.70,303.90,215.70,77.20,48.70,26.50,73.90,85.10,56.80
6454.00,411.00,348.30,339.70,303.90,215.70,77.20,48.70,26.50,73.90,85.00,56.90
6455.00,410.80,348.20,339.60,303.80,215.60,77.20,48.70,26.60,73.80,85.10,56.90
6456.00,410.70,348.00,339.50,303.80,215.60,77.20,48.70,26.60,73.80,85.10,56.90
6457.00,410.70,347.90,339.50,303.70,215.50,77.20,48.70,26.60,73.80,85.10,56.90
6458.00,410.60,347.90,339.40,303.70,215.50,77.20,48.70,26.60,73.90,85.10,56.90
6459.00,410.70,347.90,339.30,303.60,215.50,77.30,48.70,26.60,73.90,85.10,56.90
6460.00,410.40,347.70,339.30,303.60,215.40,77.30,48.70,26.60,73.90,85.20,56.90
6461.00,410.30,347.70,339.30,303.60,215.40,77.30,48.70,26.60,73.90,85.20,56.90
6462.00,410.10,347.50,339.20,303.50,215.40,77.30,48.70,26.60,73.90,85.30,56.90
6463.00,410.00,347.80,339.20,303.50,215.40,77.30,48.70,26.60,73.90,85.30,57.00
6464.00,409.90,348.40,339.20,303.40,215.40,77.30,48.70,26.60,73.90,85.40,57.00
6465.00,409.80,349.10,339.10,303.40,215.40,77.30,48.70,26.60,73.90,85.50,57.00
6466.00,409.70,349.50,339.00,303.30,215.40,77.30,48.60,26.60,73.90,85.60,57.00
6467.00,409.60,349.60,339.00,303.30,215.50,77.30,48.60,26.60,73.80,85.70,57.00
6468.00,409.50,349.60,339.00,303.30,215.70,77.30,48.60,26.70,73.80,85.80,57.10
6469.00,409.30,350.20,339.00,303.20,215.70,77.20,48.60,26.70,73.70,85.80,57.20
6470.00,409.30,349.60,339.00,303.20,215.70,77.20,48.60,26.70,73.70,85.90,57.20
6471.00,409.20,349.30,339.10,303.20,215.80,77.10,48.60,26.80,73.70,85.90,57.40
6472.00,409.00,349.10,339.10,303.20,215.70,77.00,48.60,26.80,73.70,85.80,57.40
6473.00,409.00,348.80,339.10,303.20,215.60,76.90,48.60,26.80,73.60,85.80,57.50
6474.00,408.50,348.40,339.10,303.10,215.50,76.80,48.60,26.90,73.50,85.70,57.60
6475.00,408.20,348.50,339.10,303.10,215.40,76.80,48.70,26.90,73.50,85.70,57.60
6476.00,408.00,348.40,339.00,303.10,215.40,76.70,48.70,26.90,73.40,85.70,57.70
6477.00,407.80,347.90,338.90,303.00,215.40,76.70,48.70,26.90,73.30,85.70,57.70
6478.00,407.60,347.10,338.80,303.00,215.30,76.70,48.80,26.90,73.30,85.60,57.60
6479.00,407.60,347.00,338.70,302.90,215.20,76.80,48.90,26.90,73.30,85.60,57.60
6480.00,407.60,345.70,338.60,302.90,215.10,76.80,48.90,27.00,73.20,85.50,57.60
6481.00,407.50,344.60,338.60,302.90,215.10,76.90,49.00,26.90,73.20,85.40,57.60
6482.00,407.10,343.20,338.40,302.80,214.80,77.00,49.10,26.90,73.20,85.30,57.70
6483.00,407.10,343.10,338.20,302.80,214.70,77.00,49.10,26.90,73.30,85.20,57.60
6484.00,407.10,342.90,338.10,302.70,214.60,77.00,49.10,26.80,73.20,85.20,57.60
6485.00,407.00,343.60,338.00,302.70,214.50,77.10,49.10,26.80,73.30,85.10,57.50
6486.00,407.00,344.00,337.80,302.60,214.40,77.20,49.10,26.80,73.30,85.10,57.40
6487.00,406.90,344.20,337.60,302.50,214.30,77.20,49.10,26.70,73.40,85.10,57.40
6488.00,406.90,344.50,337.50,302.50,214.30,77.40,49.00,26.70,73.50,85.20,57.30
6489.00,406.90,344.90,337.40,302.40,214.30,77.40,49.10,26.70,73.50,85.20,57.30
6490.00,407.00,345.10,337.30,302.30,214.30,77.50,49.10,26.70,73.60,85.20,57.20
6491.00,407.00,344.90,337.30,302.30,214.20,77.50,49.00,26.70,73.70,85.20,57.20
6492.00,407.00,345.20,337.30,302.20,214.20,77.50,49.00,26.70,73.80,85.30,57.10
6493.00,407.00,345.60,337.20,302.20,214.00,77.60,49.00,26.70,73.80,85.40,57.10
6494.00,407.10,346.00,337.20,302.10,214.00,77.60,49.00,26.70,73.90,85.50,57.20
6495.00,406.90,345.80,337.20,302.10,214.10,77.60,48.90,26.70,73.90,85.50,57.20
6496.00,406.70,346.60,337.10,302.10,214.10,77.60,48.90,26.70,73.90,85.70,57.20
6497.00,406.60,347.20,337.10,302.00,214.10,77.60,48.90,26.70,73.90,85.80,57.20
6498.00,406.40,347.40,337.00,302.00,214.10,77.60,48.90,26.70,73.90,85.80,57.30
6499.00,406.30,347.60,337.00,301.90,214.20,77.60,48.80,26.70,73.90,85.90,57.30
6500.00,406.30,347.60,337.00,301.90,214.30,77.60,48.80,26.70,73.80,86.00,57.30
6501.00,406.10,347.70,336.90,301.90,214.40,77.60,48.80,26.80,73.80,86.00,57.40
6502.00,406.20,348.00,336.90,301.80,214.40,77.50,48.80,26.80,73.80,86.10,57.40
6503.00,406.00,347.80,336.90,301.80,214.40,77.50,48.80,26.80,73.80,86.10,57.40
6504.00,405.90,347.50,336.80,301.80,214.40,77.50,48.80,26.80,73.80,86.10,57.50
6505.00,405.80,347.20,336.80,301.70,214.40,77.50,48.80,26.80,73.80,86.10,57.50
6506.00,405.60,347.00,336.80,301.70,214.40,77.40,48.80,26.80,73.80,86.10,57.60
6507.00,405.50,346.90,336.80,301.70,214.40,77.40,48.90,26.90,73.80,86.10,57.60
6508.00,405.40,346.70,336.80,301.60,214.30,77.40,48.90,26.90,73.80,86.10,57.70
6509.00,405.30,346.60,336.70,301.60,214.30,77.40,48.90,26.90,73.80,86.10,57.70
6510.00,405.10,346.40,336.60,301.50,214.20,77.40,48.90,26.90,73.80,86.10,57.70
6511.00,405.00,346.10,336.50,301.50,214.50,77.80,48.90,27.00,73.80,86.10,58.10
6512.00,403.70,343.00,336.30,301.50,214.20,77.60,48.90,27.00,73.80,86.00,58.00
6513.00,404.00,343.70,336.30,301.40,214.20,77.60,48.90,27.00,73.80,86.10,58.00
6514.00,403.90,343.60,336.20,301.30,214.10,77.70,48.90,26.90,73.80,86.10,58.00
6515.00,403.80,343.80,336.10,301.30,214.10,77.70,48.90,26.90,73.90,86.10,58.00
6516.00,403.70,343.60,335.90,301.20,213.90,77.80,48.90,26.90,73.90,86.10,57.90
6517.00,404.60,346.30,336.00,301.10,213.90,77.70,48.90,26.80,73.90,86.20,57.60
6518.00,404.40,346.40,335.90,301.10,213.70,77.70,48.90,26.80,73.90,86.20,57.60
6519.00,404.30,345.80,335.70,301.10,213.60,77.80,48.90,26.80,73.90,86.10,57.50
6520.00,404.40,346.10,335.60,301.00,213.40,77.80,49.00,26.80,73.90,86.00,57.40
6521.00,404.40,346.00,335.50,300.90,213.10,77.80,49.00,26.80,74.00,85.90,57.40
6522.00,404.50,345.10,335.50,300.90,213.00,77.80,49.10,26.80,74.00,85.80,57.40
6523.00,404.50,344.10,335.40,300.90,212.90,77.80,49.10,26.70,74.00,85.70,57.30
6524.00,404.50,343.90,335.30,300.80,212.80,77.80,49.20,26.70,73.90,85.70,57.30
6525.00,404.30,343.40,335.20,300.80,212.80,77.80,49.20,26.70,73.90,85.60,57.30
6526.00,404.10,343.00,335.10,300.80,212.70,77.80,49.30,26.70,73.80,85.50,57.30
6527.00,403.90,343.10,335.00,300.70,212.70,77.80,49.30,26.70,73.70,85.50,57.30
6528.00,403.60,342.90,335.00,300.70,212.60,77.70,49.30,26.70,73.60,85.50,57.40
6529.00,403.40,342.70,334.90,300.60,212.60,77.60,49.30,26.80,73.60,85.60,57.50
6530.00,403.40,342.50,334.90,300.70,212.50,77.50,49.30,26.80,73.50,85.60,57.50
6531.00,403.20,342.10,334.90,300.60,212.40,77.50,49.30,26.90,73.50,85.60,57.60
6532.00,403.00,341.70,335.00,300.60,212.50,77.40,49.30,26.90,73.40,85.60,57.70
6533.00,403.00,341.00,335.00,300.60,212.50,77.40,49.40,27.00,73.40,85.60,57.70
6534.00,402.80,341.20,335.10,300.60,212.60,77.30,49.40,27.00,73.40,85.70,57.80
6535.00,402.80,341.50,335.10,300.50,212.60,77.30,49.30,27.00,73.40,85.80,57.80
6536.00,402.80,341.80,335.10,300.50,212.80,77.30,49.30,27.00,73.40,85.90,57.80
6537.00,402.60,342.40,335.00,300.40,212.70,77.20,49.30,27.10,73.40,86.00,57.80
6538.00,402.50,343.60,335.00,300.40,212.80,77.20,49.20,27.10,73.40,86.10,57.80
6539.00,402.30,343.80,335.00,300.40,212.80,77.20,49.20,27.10,73.40,86.10,57.90
6540.00,402.20,344.10,334.90,300.30,212.70,77.20,49.10,27.10,73.50,86.20,57.90
6541.00,402.30,344.60,334.90,300.30,212.70,77.20,49.10,27.10,73.50,86.20,58.00
6542.00,402.20,344.90,334.80,300.20,212.60,77.20,49.10,27.10,73.60,86.30,58.00
6543.00,402.20,345.00,334.80,300.20,212.60,77.20,49.10,27.10,73.60,86.30,57.90
6544.00,402.20,344.90,334.80,300.10,212.60,77.30,49.10,27.00,73.70,86.30,57.90
6545.00,402.20,345.00,334.70,300.10,212.60,77.40,49.10,27.00,73.70,86.40,57.90
6546.00,402.40,345.10,334.60,300.00,212.60,77.40,49.10,27.00,73.80,86.40,57.90
6547.00,402.20,345.20,334.50,300.00,212.60,77.50,49.10,27.00,73.80,86.50,57.80
6548.00,402.10,345.10,334.40,299.90,212.50,77.60,49.10,27.00,73.90,86.50,57.80
6549.00,402.10,345.10,334.30,299.90,212.50,77.60,49.10,27.00,73.90,86.50,57.80
6550.00,402.20,345.10,334.20,299.80,212.50,77.70,49.10,26.90,73.90,86.60,57.80
6551.00,402.10,345.20,334.00,299.70,212.40,77.80,49.10,26.90,73.90,86.50,57.70
6552.00,402.10,345.30,333.90,299.70,212.30,77.80,49.10,26.90,73.90,86.60,57.60
6553.00,402.00,345.40,333.80,299.60,212.30,77.90,49.10,26.90,74.00,86.60,57.60
6554.00,401.80,345.70,333.70,299.60,212.20,77.90,49.10,26.90,74.00,86.60,57.60
6555.00,401.70,345.50,333.60,299.50,212.10,77.90,49.20,26.90,74.00,86.50,57.60
6556.00,401.60,345.00,333.50,299.50,212.00,78.00,49.20,26.90,74.00,86.50,57.60
6557.00,401.50,344.90,333.40,299.40,212.00,78.00,49.20,26.90,74.00,86.50,57.60
6558.00,401.40,344.70,333.40,299.40,211.90,78.00,49.20,26.90,74.00,86.50,57.60
6559.00,401.30,344.60,333.30,299.40,211.90,78.00,49.20,26.90,74.00,86.50,57.60
6560.00,401.20,344.50,333.20,299.30,211.80,78.00,49.20,26.90,74.00,86.50,57.60
6561.00,401.10,344.40,333.20,299.20,211.80,78.00,49.20,26.90,74.00,86.50,57.60
6562.00,401.00,344.40,333.10,299.20,211.80,78.00,49.20,26.90,74.00,86.50,57.60
6563.00,401.00,344.40,333.10,299.20,211.70,78.00,49.20,26.90,74.00,86.60,57.60
6564.00,400.90,344.40,333.00,299.10,211.70,78.00,49.20,26.90,74.00,86.60,57.60
6565.00,400.80,344.60,333.00,299.10,211.70,78.00,49.20,26.90,74.00,86.60,57.70
6566.00,400.80,344.90,333.00,299.00,211.70,78.00,49.20,26.90,74.00,86.70,57.70
6567.00,400.80,344.80,332.90,299.00,211.70,78.00,49.20,26.90,74.00,86.70,57.70
6568.00,400.80,344.40,332.90,299.00,211.60,78.00,49.20,27.00,74.00,86.70,57.70
6569.00,400.70,344.30,332.80,298.90,211.60,77.90,49.20,27.00,74.00,86.70,57.70
6570.00,400.60,344.00,332.90,298.90,211.60,77.90,49.20,27.00,74.00,86.70,57.80
6571.00,400.40,343.80,332.90,298.90,211.60,77.80,49.20,27.00,74.00,86.70,57.90
6572.00,400.20,343.80,332.90,298.80,211.50,77.80,49.30,27.00,74.00,86.70,57.90
6573.00,399.50,342.20,332.80,298.90,211.50,77.90,49.30,27.10,73.90,86.70,58.10
6574.00,399.40,342.10,332.80,298.80,211.40,77.80,49.30,27.10,73.90,86.60,58.10
6575.00,399.40,341.90,332.70,298.80,211.40,77.70,49.30,27.20,73.90,86.60,58.20
6576.00,399.10,341.60,332.70,298.70,211.30,77.70,49.30,27.20,73.80,86.60,58.20
6577.00,398.80,341.60,332.70,298.70,211.20,77.60,49.30,27.20,73.80,86.60,58.30
6578.00,398.60,341.50,332.60,298.70,211.20,77.60,49.30,27.20,73.80,86.60,58.30
6579.00,398.40,341.20,332.50,298.60,211.10,77.60,49.30,27.20,73.70,86.50,58.30
6580.00,398.30,340.60,332.40,298.60,211.10,77.60,49.40,27.20,73.70,86.50,58.40
6581.00,398.10,340.00,332.40,298.50,211.10,77.60,49.40,27.20,73.60,86.50,58.40
6582.00,397.90,339.40,332.30,298.50,211.00,77.60,49.40,27.20,73.60,86.40,58.30
6583.00,397.90,339.40,332.20,298.40,210.90,77.70,49.50,27.20,73.60,86.40,58.30
6584.00,398.00,339.00,332.10,298.40,210.80,77.70,49.50,27.20,73.50,86.40,58.30
6585.00,398.20,338.60,332.10,298.40,210.70,77.70,49.60,27.20,73.60,86.30,58.20
6586.00,398.30,338.00,332.00,298.30,210.70,77.70,49.60,27.20,73.60,86.30,58.20
6587.00,398.10,337.60,331.90,298.30,210.60,77.70,49.70,27.20,73.60,86.30,58.20
6588.00,398.00,337.50,331.80,298.30,210.40,77.80,49.70,27.20,73.60,86.20,58.20
6589.00,398.20,337.40,331.70,298.20,210.30,77.80,49.70,27.10,73.60,86.20,58.10
6590.00,398.00,337.00,331.60,298.10,210.20,77.80,49.70,27.10,73.60,86.10,58.10
6591.00,397.80,336.90,331.50,298.10,210.10,77.90,49.70,27.10,73.60,86.00,58.10
6592.00,397.70,337.20,331.40,298.00,210.00,77.90,49.70,27.10,73.60,86.00,58.10
6593.00,397.60,337.40,331.30,298.00,209.90,78.00,49.70,27.10,73.60,86.00,58.10
6594.00,397.40,337.50,331.10,298.00,209.80,78.00,49.70,27.10,73.60,86.00,58.00
6595.00,397.30,337.50,331.00,297.90,209.80,78.00,49.70,27.10,73.70,86.10,58.00
6596.00,397.30,337.60,330.90,297.90,209.70,78.10,49.70,27.00,73.70,86.10,58.00
6597.00,397.20,337.50,330.90,297.80,209.70,78.10,49.70,27.00,73.70,86.10,58.00
6598.00,397.10,337.40,330.80,297.80,209.70,78.10,49.70,27.00,73.70,86.10,58.00
6599.00,397.00,337.10,330.70,297.70,209.60,78.10,49.70,27.00,73.70,86.10,58.00
6600.00,396.90,336.90,330.60,297.70,209.60,78.10,49.70,27.10,73.70,86.10,58.10
6601.00,396.70,336.80,330.60,297.60,209.50,78.10,49.80,27.10,73.70,86.10,58.10
6602.00,396.60,336.50,330.60,297.60,209.50,78.10,49.80,27.10,73.60,86.10,58.10
6603.00,396.40,336.00,330.60,297.60,209.50,78.10,49.80,27.10,73.60,86.10,58.20
6604.00,396.40,335.80,330.60,297.50,209.60,78.00,49.80,27.20,73.60,86.10,58.20
6605.00,396.40,335.30,330.60,297.50,209.60,78.00,49.80,27.20,73.60,86.20,58.30
6606.00,396.20,335.70,330.60,297.50,209.60,78.00,49.80,27.20,73.60,86.20,58.30
6607.00,396.10,335.80,330.70,297.50,209.70,78.00,49.80,27.20,73.60,86.40,58.40
6608.00,396.10,336.30,330.60,297.40,209.80,77.90,49.80,27.30,73.60,86.50,58.40
6609.00,395.90,337.40,330.60,297.40,209.80,77.90,49.70,27.30,73.60,86.60,58.40
6610.00,395.60,338.10,330.60,297.30,209.90,77.80,49.60,27.30,73.60,86.70,58.50
6611.00,395.50,338.50,330.50,297.30,209.80,77.80,49.60,27.30,73.70,86.70,58.50
6612.00,395.60,339.30,330.50,297.20,209.70,77.80,49.50,27.30,73.80,86.80,58.50
6613.00,395.60,339.60,330.40,297.20,209.70,77.90,49.50,27.30,73.80,86.80,58.50
6614.00,395.70,339.30,330.40,297.10,209.70,78.00,49.50,27.30,73.90,86.80,58.50
6615.00,395.90,339.50,330.30,297.10,209.70,78.10,49.50,27.30,74.00,86.90,58.40
6616.00,395.90,339.80,330.20,297.00,209.80,78.20,49.50,27.20,74.00,87.00,58.40
6617.00,396.00,339.80,330.10,296.90,209.80,78.30,49.50,27.20,74.10,87.00,58.30
6618.00,396.00,340.00,329.90,296.90,209.70,78.40,49.50,27.20,74.10,87.00,58.20
6619.00,395.90,340.30,329.70,296.80,209.60,78.50,49.50,27.10,74.10,87.00,58.20
6620.00,395.70,340.00,329.60,296.80,209.40,78.60,49.50,27.10,74.10,86.90,58.10
6621.00,395.70,339.70,329.40,296.70,209.20,78.60,49.60,27.10,74.20,86.80,58.10
6622.00,395.70,339.40,329.30,296.60,208.90,78.60,49.60,27.00,74.20,86.70,58.00
6623.00,395.70,338.60,329.30,296.60,208.90,78.60,49.70,27.00,74.20,86.60,58.00
6624.00,395.70,337.30,329.20,296.60,208.70,78.70,49.70,27.00,74.20,86.50,58.00
6625.00,395.70,337.30,329.10,296.50,208.60,78.70,49.80,27.00,74.20,86.40,58.00
6626.00,395.40,336.60,329.00,296.50,208.60,78.70,49.80,27.00,74.20,86.40,58.00
6627.00,395.30,336.20,328.90,296.40,208.60,78.60,49.80,27.00,74.10,86.30,58.00
6628.00,395.20,336.20,328.80,296.40,208.50,78.60,49.90,27.00,74.00,86.30,58.00
6629.00,394.80,336.20,328.70,296.40,208.50,78.60,50.00,27.00,73.90,86.30,58.10
6630.00,394.50,335.90,328.70,296.30,208.40,78.50,50.00,27.10,73.80,86.30,58.20
6631.00,394.40,335.50,328.70,296.30,208.30,78.40,50.00,27.10,73.80,86.30,58.30
6632.00,394.20,335.20,328.80,296.30,208.30,78.30,50.00,27.20,73.70,86.30,58.30
6633.00,394.00,334.60,328.90,296.30,208.30,78.30,50.00,27.20,73.70,86.30,58.40
6634.00,394.10,333.90,328.80,296.30,208.40,78.20,50.10,27.30,73.70,86.40,58.50
6635.00,393.90,334.20,328.90,296.20,208.40,78.20,50.10,27.30,73.70,86.50,58.50
6636.00,393.80,334.30,328.90,296.20,208.50,78.10,50.00,27.30,73.70,86.60,58.50
6637.00,393.60,334.50,328.90,296.10,208.60,78.10,50.00,27.30,73.70,86.60,58.60
6638.00,393.60,335.70,328.80,296.10,208.60,78.10,49.90,27.30,73.70,86.80,58.50
6639.00,393.60,337.30,328.80,296.10,208.60,78.00,49.80,27.30,73.70,86.90,58.50
6640.00,393.40,337.40,328.80,296.00,208.60,78.00,49.80,27.40,73.70,87.00,58.60
6641.00,393.40,338.00,328.70,296.00,208.50,77.90,49.70,27.40,73.80,87.00,58.60
6642.00,393.30,338.30,328.70,296.00,208.50,78.00,49.70,27.40,73.90,87.10,58.60
6643.00,393.50,338.40,328.70,295.90,208.50,78.10,49.70,27.30,74.00,87.10,58.60
6644.00,393.60,338.50,328.50,295.90,208.50,78.20,49.70,27.30,74.00,87.10,58.50
6645.00,393.60,338.70,328.40,295.80,208.50,78.30,49.70,27.30,74.10,87.20,58.50
6646.00,393.50,338.70,328.30,295.70,208.50,78.40,49.70,27.30,74.10,87.20,58.40
6647.00,393.70,338.90,328.20,295.60,208.50,78.50,49.70,27.20,74.20,87.30,58.40
6648.00,393.70,339.00,328.00,295.60,208.40,78.60,49.70,27.20,74.20,87.30,58.30
6649.00,393.50,339.40,327.90,295.50,208.30,78.70,49.70,27.20,74.20,87.20,58.30
6650.00,393.50,338.70,327.70,295.40,208.10,78.80,49.70,27.10,74.20,87.20,58.20
6651.00,393.40,338.60,327.60,295.40,207.90,78.80,49.80,27.10,74.30,87.00,58.20
6652.00,393.40,338.30,327.50,295.30,207.70,78.80,49.80,27.10,74.30,87.00,58.10
6653.00,393.30,337.40,327.50,295.30,207.60,78.80,49.80,27.10,74.30,86.80,58.10
6654.00,393.30,336.10,327.40,295.30,207.50,78.80,49.90,27.10,74.30,86.70,58.10
6655.00,393.20,336.00,327.30,295.20,207.40,78.90,50.00,27.10,74.30,86.70,58.10
6656.00,393.00,335.30,327.20,295.20,207.40,78.90,50.00,27.00,74.20,86.60,58.10
6657.00,393.00,334.80,327.10,295.10,207.30,78.80,50.10,27.10,74.10,86.60,58.10
6658.00,392.70,334.70,326.90,295.10,207.30,78.80,50.10,27.10,74.10,86.50,58.20
6659.00,392.40,334.60,326.90,295.10,207.20,78.70,50.10,27.10,74.00,86.50,58.20
6660.00,392.20,334.00,326.90,295.00,207.10,78.70,50.10,27.10,73.90,86.50,58.30
6661.00,391.90,333.60,326.80,295.00,207.10,78.60,50.10,27.20,73.80,86.50,58.40
6662.00,391.60,333.30,326.90,295.00,207.00,78.50,50.20,27.20,73.80,86.50,58.50
6663.00,391.40,332.60,327.00,295.00,207.10,78.50,50.20,27.30,73.70,86.50,58.50
6664.00,391.50,332.00,327.00,295.00,207.10,78.40,50.20,27.30,73.70,86.60,58.50
6665.00,391.40,332.60,327.00,294.90,207.20,78.40,50.20,27.30,73.70,86.70,58.60
6666.00,391.40,332.70,327.00,294.90,207.30,78.30,50.20,27.40,73.70,86.80,58.60
